PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 PC56 PC57 PC58 PC59 PC60 PC61 PC62 PC63 PC64 PC65 PC66 PC67 PC68 PC69 PC70 PC71 PC72 PC73 PC74 PC75 PC76 PC77 PC78 PC79 PC80 PC81 PC82 PC83 PC84 PC85 PC86 PC87 PC88 PC89 PC90 PC91 PC92 PC93 PC94 PC95 PC96 PC97 PC98 PC99 PC100 
-8.562687e-01 -9.966761e-01 -8.625099e-01  1.035189e+00  1.518097e+00  1.145443e+00  1.176932e-01  9.209876e-01  4.544107e-01 -3.184575e+00  1.055698e+00 -5.189295e-01 -9.470835e-01  7.431054e-02  9.395453e-02 -1.796590e+00 -1.056442e+00  2.091554e-01 -8.254177e-02  3.664943e-01  1.919953e-02  6.452982e-01 -1.249983e-01  1.602091e+00 -6.954719e-01 -6.590506e-01  1.259462e+00  2.210168e+00  3.164872e-01  7.535211e-02 -3.013602e-01 -6.209146e-01  1.936293e+00  1.982184e+00 -6.152169e-01 -5.190752e-01 -1.182883e+00  2.266479e-01 -2.783607e-01 -1.265625e+00  6.697401e-02  1.138116e+00 -3.188327e-02  6.645075e-01  7.073253e-02 -4.631134e-01 -1.062403e+00  5.272214e-01 -1.932972e+00 -4.008748e-01  4.794592e-01  1.600608e+00 -2.204678e-02  2.223806e-01  4.175480e-01  7.231866e-01  6.302634e-01  9.709342e-01  7.601820e-01 -9.266858e-02  7.745393e-02 -1.813341e-01 -1.126517e+00 -1.062784e+00 -6.778345e-01  2.604109e-01 -5.338253e-01 -1.802291e-01 -4.208735e-01 -4.120698e-02 -2.860669e-01 -3.248206e-01  4.114405e-01  1.567549e-01 -6.831694e-01  2.589326e-01  4.595308e-01  2.662287e-01  8.050478e-02  4.893086e-01  1.495149e-02  1.424770e-01  4.898879e-01  1.997892e-01 -3.452978e-01 -6.050791e-02 -1.677842e-01 -4.271808e-01  9.536006e-02  1.409879e-01 -1.746943e-01 -9.121822e-02  1.029848e-02  1.147649e-01  2.207039e-01 -1.231554e-01  1.052198e-01 -3.127108e-01 -1.326247e-03 -5.984083e-03  1.000000e+00
 3.324020e+00 -4.049302e-01 -8.811114e-01 -2.017001e+00  2.803577e+00 -1.662783e+00  1.266310e-02 -9.438585e-01  1.560863e-01  1.909443e+00 -4.875068e-01  2.077196e+00  1.414814e+00 -1.171133e+00 -4.447357e-01  2.299600e+00  2.335872e+00  2.089705e+00  2.113449e-01  1.888198e+00 -1.198909e+00 -1.284229e+00 -2.554531e+00 -3.687431e-02 -1.406949e+00 -6.164654e-03  8.130907e-01  3.764270e-01 -4.321354e-01  1.204350e-01 -8.508423e-01 -2.438729e-01 -5.301233e-01  8.935111e-01 -9.316915e-01 -2.946216e-02  1.373085e-01  1.179579e+00  9.045900e-01  9.176154e-01  3.606704e-01  1.587451e+00 -6.042102e-01  6.319577e-02  7.959255e-02 -5.849799e-02  3.155167e-01  5.514908e-01 -3.228957e-02 -5.192074e-01 -9.385582e-01 -6.478045e-02  1.156297e-01  5.940471e-01 -4.862432e-02 -1.929988e-01  1.238597e-01  6.168330e-02  4.560373e-01  2.264755e-01  1.094540e-01  3.681370e-01 -4.924608e-02  1.081035e-01  1.420444e+00  7.001067e-01 -3.481270e-01 -6.204553e-01  1.449430e-01 -1.838780e-02  7.978142e-01  2.419834e-01  3.342368e-01 -1.592167e-01  9.839674e-01  4.615360e-01  1.989505e-01 -6.058712e-01  3.309069e-01  1.734531e-01 -3.496592e-01  4.726964e-01 -1.335183e-01  2.407034e-01 -4.053132e-01  2.410278e-01  4.825194e-01 -3.459788e-01 -1.410989e-02  1.680204e-01  2.244445e-01 -2.569137e-01 -1.359155e-01  1.494149e-01  1.112719e-01  5.101898e-01  1.379997e-01 -2.226538e-02 -9.228533e-02 -8.139463e-03  1.000000e+00
 1.871863e-01 -2.787656e+00  2.431251e-02 -2.242398e+00 -2.800081e+00 -2.894203e-01 -8.612204e-01  5.479627e-01  2.855071e-01  2.941674e+00  1.402887e-01  1.744488e+00  1.545177e+00  2.048651e+00  4.032076e-01  1.315158e+00  6.034961e-01 -5.074551e-01  4.695931e-01 -1.219409e+00 -1.421324e+00 -3.897413e-01  9.868546e-01  1.625806e-02  1.552320e+00 -1.868772e+00  1.484597e+00  1.942982e+00  6.323464e-03 -4.420463e-01 -4.459580e-02 -3.290123e-01  6.446148e-01  4.034226e-01  5.319048e-01  7.276741e-01 -1.100655e+00  7.723978e-01 -3.217023e-01  3.439150e-01  4.818830e-01 -1.703318e-01 -3.026546e-01  1.089719e+00  4.829073e-01  4.210758e-03  9.535356e-01 -1.200597e+00  4.163015e-01 -1.046419e+00 -8.602491e-01 -8.356953e-01 -1.063405e+00  1.423771e-01  2.662942e-01  3.726877e-01  3.374098e-01  2.435410e-01 -3.487169e-01  3.484191e-01 -4.971895e-01 -2.010527e-01  6.861628e-01  7.552336e-01 -1.100309e+00 -5.967227e-02  2.565754e-01  2.170118e-01 -5.144286e-01 -3.983214e-01  3.613323e-01  5.879122e-01  1.087670e+00  8.337182e-01 -4.311025e-01 -3.285163e-01  5.813409e-01 -2.413128e-01  1.700184e-01 -2.170352e-01  5.942435e-02 -3.395942e-02  4.383952e-02 -4.763098e-01 -2.364823e-01 -2.805608e-01  1.281679e-01  4.858503e-02 -2.495363e-01 -8.888072e-02 -5.799362e-02  1.407206e-01  1.290302e-01  1.039313e-01  2.088504e-01  7.683343e-02 -9.309414e-02 -1.190715e-01  1.659628e-01  2.168759e-02  1.000000e+00
 3.287458e+00  1.112202e+00  1.387415e+00  3.168281e+00 -3.737874e+00 -1.335729e-01  6.000397e-01 -1.375893e+00  3.614212e+00  4.313328e-01  6.251497e-01 -1.562552e-01 -2.528667e-01 -5.297588e-01  2.298601e+00  1.654798e+00 -9.414207e-03 -1.871337e+00  1.288613e-01  5.661054e-01  1.471587e+00  1.698457e-01 -4.391113e-01 -1.172916e+00  1.246489e+00  7.585075e-01  8.274279e-01 -1.428001e+00  8.226846e-01 -1.432843e+00 -1.324618e+00 -3.284649e-01  5.380431e-01  8.968624e-01 -2.898301e-01 -1.069190e+00 -1.539757e+00 -1.093915e-01 -1.323289e+00 -6.654963e-01 -4.480169e-01 -1.216305e-01 -7.532624e-01  4.102190e-01 -3.155116e-01 -3.879878e-01 -5.257448e-01  3.424983e-01 -6.751608e-01 -6.326062e-01  4.950797e-01 -2.679889e-01 -8.608559e-02 -7.439336e-01 -5.173423e-01 -3.516461e-01  1.095042e+00  6.083800e-02  6.655545e-01  1.033845e+00 -6.526235e-01 -7.961082e-01  5.535783e-01  4.444097e-01 -7.415801e-01  2.508403e-01  5.636113e-02 -2.891155e-01  1.040437e+00  6.414715e-01  1.294331e-01  3.947181e-01 -7.617499e-01 -3.286404e-01  8.104629e-01  1.882569e-01  1.581400e-01  1.961825e-01 -4.864279e-01 -3.974135e-01 -3.414018e-01 -3.512655e-01  3.071845e-01  4.450754e-01  4.667031e-01  2.491182e-01 -2.833765e-01 -1.021616e-01 -3.041926e-01 -1.388623e-01  1.364675e-01 -8.620057e-02  3.912031e-01 -1.034166e-02  2.967357e-02 -3.059664e-01 -1.363602e-01  1.520991e-01 -1.595047e-01  1.883246e-02  1.000000e+00
-1.394569e+00  3.776379e+00 -2.518225e+00 -1.849910e+00 -1.333623e+00  3.724260e+00  1.349687e+00  8.752066e-02  1.308701e+00  1.289022e+00  9.672326e-01 -2.382938e+00  8.613430e-02 -6.639571e-01 -9.770829e-02  5.156554e-01  1.922473e+00  1.464091e+00 -2.844203e+00  1.829796e+00  3.804307e-01  2.197188e+00  1.380129e+00  3.195287e-01 -1.470877e+00 -8.438587e-01 -5.205260e-01  1.450981e-01  9.695533e-01 -1.559221e+00 -2.547646e-01  6.925247e-02 -5.929926e-01  3.750067e-01 -6.896864e-01 -1.673474e+00  9.857504e-02 -1.997326e-01  5.578581e-01  1.076656e+00 -2.809224e-01  1.309105e+00 -8.799322e-05 -8.112719e-02  3.439364e-01  1.986479e+00  1.536902e-01  8.577490e-01  1.499443e-01 -3.879844e-01  6.226314e-01 -2.675411e-01 -7.204767e-01 -1.145805e+00 -1.773456e-01 -6.232698e-01 -8.753519e-02 -5.325443e-01 -8.044932e-01 -4.547700e-01  1.126659e-01 -1.780665e-01 -8.417551e-01  4.531006e-01  3.106997e-01  4.899487e-01 -5.008163e-01  1.321389e-01  2.174492e-01 -4.280497e-01  9.513999e-02 -2.997798e-01 -3.446986e-01 -3.094159e-01  9.196636e-03 -3.630250e-01 -1.263230e-01  6.256169e-01 -9.417430e-01 -9.225507e-02  3.910519e-01  4.538457e-01  8.221273e-01 -4.593734e-01  2.747420e-01 -3.186208e-01  3.220024e-01 -1.103421e-01  3.296084e-02  7.281762e-01  8.865179e-02  3.137420e-01 -2.299976e-01  1.183279e-01 -9.545145e-02  1.468058e-01  1.747300e-02  1.030696e-01  1.151036e-01 -4.522413e-03  1.000000e+00
-3.832919e-01 -2.417738e+00 -5.169705e-01 -8.723561e-01 -4.545468e-01 -3.993450e-02  2.932781e+00  2.952500e+00 -2.439576e+00  1.485085e-01  2.154057e+00  2.700301e+00  9.319660e-01 -2.558784e+00 -5.542605e-01  4.476429e-01  9.248333e-01 -4.861184e-01  4.393693e-02  1.514350e+00 -1.871722e+00  9.751344e-01 -1.962710e+00  2.286616e-01 -2.928394e-01 -9.619514e-02 -6.523220e-01  9.323838e-01  3.634667e-01  2.934105e-02 -1.612298e+00 -8.736934e-01 -3.129275e-01 -1.061738e+00 -1.471872e+00  1.174508e+00 -2.525813e-01 -2.317360e+00  1.140267e+00  4.080607e-01 -9.927805e-01  3.919858e-01  7.112357e-01 -1.034654e+00 -4.556184e-02 -2.040446e-01  1.659794e-01 -6.695440e-01  1.443203e+00 -6.849897e-01  4.243243e-01  1.062654e+00 -1.860694e+00  5.730931e-01 -2.326305e-01  2.468214e-01  5.112276e-02 -1.349374e+00  4.252369e-01  4.912792e-01 -9.533869e-02 -6.703141e-02 -4.680351e-01  1.038081e+00 -4.102736e-01 -5.804719e-01 -2.126965e-01  5.495465e-01  4.551790e-01  7.183952e-01  6.706855e-02 -8.621696e-02  7.961235e-02 -6.439924e-01 -8.046157e-01 -4.748183e-01 -1.343557e-02 -4.835815e-02 -8.435644e-02  5.687299e-02  5.212028e-01  3.352646e-01  1.582844e-01  7.449593e-02 -1.058589e-01 -1.053838e-01  7.931693e-03 -1.121704e-01 -4.072659e-01  5.164177e-03  2.741266e-01 -2.541282e-01 -1.371268e-01  3.011262e-02  1.088427e-01  1.719524e-01  3.925937e-02  1.973566e-02  1.903694e-02 -6.639137e-03  1.000000e+00
-5.622446e+00  5.004785e-01  1.920227e+00  6.667144e-01  3.774955e-01 -1.273372e+00  1.235575e+00  1.241023e+00  4.415852e-01 -2.416152e+00 -2.234466e+00  1.371360e+00 -8.101752e-01  4.169176e-01  1.861841e+00 -4.962515e-02 -8.686396e-02 -6.821355e-01  2.070934e+00  5.028123e-01 -5.866446e-01  2.633853e+00  1.876244e+00  1.145954e+00 -1.963521e+00 -6.119920e-01 -1.844296e+00 -4.446298e-01 -2.008649e+00 -6.764862e-01 -7.217914e-01  1.577769e+00 -9.692106e-01 -1.650340e+00 -9.994847e-01  1.331303e-01 -2.796516e-01 -8.361451e-01  3.101421e-01  2.427008e-01 -3.155960e-01 -6.442882e-01  1.935375e+00  1.319992e-01  1.760510e+00  2.966458e-01  1.901143e-01 -5.237314e-02 -2.488303e-01 -6.178089e-01 -5.418355e-01  5.175870e-01  5.854075e-01 -8.913932e-01 -4.200261e-01  5.585235e-01 -7.796615e-01 -2.520577e-01  9.863847e-01  7.777764e-01 -4.822703e-01  3.997742e-01  4.607952e-01 -2.191101e-01 -5.993605e-01  4.129413e-01 -1.760987e-01  3.897587e-01 -4.255183e-01 -4.105315e-01 -5.273868e-01  1.024576e+00 -1.472216e-01  6.935739e-02  2.548022e-01 -1.818111e-01  5.202322e-01 -1.950122e-01 -5.481578e-01  3.412673e-01  1.708834e-01 -8.190149e-02 -1.484036e-01 -4.368772e-01 -1.481370e-01 -2.316085e-01 -1.171360e-01 -6.478856e-01  2.906214e-01 -2.271671e-01  6.422747e-01  2.478704e-01  4.095094e-01  1.323131e-02 -9.385741e-02  1.351840e-01 -2.021144e-01  1.635034e-01  7.545585e-02  2.517229e-02  1.000000e+00
 2.537696e+00  9.177829e-02 -2.980837e+00  1.427361e-01 -9.340023e-01 -7.583952e-01  1.483490e+00 -5.409025e+00 -1.060706e+00  2.064379e+00  2.027422e+00 -6.122750e-01  2.212302e+00  4.004598e-01 -1.015203e+00 -1.702535e+00 -1.340150e+00 -4.756423e-01  1.067516e-01  9.248667e-01 -2.933396e-01 -1.647544e+00  1.355188e-02  4.976939e-01 -1.088925e+00  1.527054e-01  8.260532e-01 -1.223817e+00 -8.915461e-01  2.280950e-01 -7.782633e-01 -5.555947e-01  1.580765e-01  1.817129e+00  6.842774e-01 -1.927393e+00  1.614620e+00 -5.877326e-01  1.920850e+00 -3.430236e-01 -6.610483e-01  5.441711e-01  2.387917e+00 -1.149617e-02 -4.734191e-01 -2.368251e-01  8.176710e-04  2.728663e-01 -3.934851e-01  1.208025e+00  3.045834e-01 -9.229552e-01  8.943550e-01 -1.186542e+00  1.768160e+00 -7.903789e-02 -1.372684e-02 -2.801474e-01 -4.818142e-01  2.454810e-02  1.099764e+00 -6.287880e-01 -5.330477e-01 -4.048478e-02 -9.703251e-01  8.725551e-01 -2.981018e-01  5.119206e-01  7.116537e-01 -6.432388e-01 -5.765839e-01 -1.295220e-01  5.026073e-01 -4.871383e-02  2.744003e-02 -1.151451e-01  9.008004e-01 -7.906863e-01  1.312769e-01 -8.917920e-02 -8.624694e-01 -2.045065e-02  7.302120e-01  1.375413e-02 -3.659158e-01 -3.805679e-01 -2.790051e-01 -1.177947e-01  9.782342e-02 -6.932381e-02 -8.568256e-02 -1.023451e-02  2.231374e-03 -2.673506e-01 -3.125291e-02 -8.629351e-03  6.701352e-02 -1.902179e-01  8.509384e-02  1.334019e-02  1.000000e+00
 5.649123e+00  2.317855e+00  7.509353e-01  1.210728e+00 -1.932909e+00 -2.136875e+00  5.908652e-01 -1.833815e+00 -8.550130e-01  2.193457e+00  1.959633e+00  5.214202e-01 -4.931224e-01 -1.757701e+00  4.319329e+00  1.203112e+00 -7.200404e-01 -4.734923e-01  7.569658e-01  9.687316e-01  1.058403e+00 -3.998064e-01 -2.525276e-01 -1.485310e+00 -3.805471e-01  1.892301e-01 -2.637167e-01  1.086644e+00 -1.433901e+00 -7.674028e-01 -3.332484e-01 -1.341411e-01  5.152075e-01 -1.719494e+00 -1.001028e+00 -3.159419e-02  9.142318e-01  7.104217e-01  5.830252e-01 -9.349956e-01  6.913247e-01 -4.666247e-01 -8.963607e-01  7.326074e-01  6.278198e-01 -8.879695e-01  1.096220e-01  1.127883e+00 -8.415774e-01  1.072778e+00 -2.463913e-01 -1.082780e+00 -7.681448e-02  1.187309e+00 -2.170748e-01  7.028528e-01 -1.174682e+00  9.649641e-01  7.076189e-01  5.382695e-03 -1.159667e-01 -3.308068e-01  1.924168e-01 -3.009313e-03 -3.690092e-02 -1.009879e-01 -2.760760e-01  1.147520e-01  5.842888e-01 -4.018822e-01 -8.307916e-01  5.522973e-02  1.998900e-01  2.394504e-01 -1.152260e-01 -2.682579e-01 -7.571056e-02 -6.489500e-03  1.071404e-01  1.093176e+00 -3.211121e-01 -2.112479e-01 -2.911342e-01  5.882874e-03 -1.973078e-01  1.423430e-01  2.136606e-01  1.667122e-01  8.902485e-02 -1.589333e-01  4.427948e-01 -3.452170e-01 -3.965919e-01 -2.368695e-01 -2.133926e-01 -1.833003e-01 -5.815926e-02  2.181514e-01 -6.619687e-02  6.900669e-03  1.000000e+00
-4.441116e+00 -1.389446e+00 -7.049069e+00 -1.163360e+00 -2.022791e+00  9.337330e-01 -3.555284e-01  1.969630e+00 -4.703820e-01  3.547770e+00 -1.767703e+00 -1.514458e+00  1.036856e+00  1.362182e+00  8.363315e-01 -1.150507e-01  1.958416e+00  1.891662e+00  4.839647e-01 -3.753363e-02  1.376290e+00  2.481248e+00 -1.066078e+00 -1.096394e+00 -1.100415e+00 -6.098675e-01  1.186032e+00 -1.124871e+00  1.169635e+00  5.113028e-01  2.780546e-01  2.572346e-01 -1.096219e+00  6.954839e-01  3.680945e-01  3.904673e-01 -1.516979e+00 -1.078670e+00 -1.208167e+00 -6.081539e-01  1.127336e+00 -2.866424e+00  2.769538e-01 -7.089366e-02  9.882643e-02 -8.222750e-01 -8.138520e-01  7.718556e-02 -8.801540e-01 -4.175587e-01 -9.918398e-01 -1.135801e-01 -1.025533e+00 -1.151981e+00 -2.603211e-01  6.086950e-01 -6.137721e-01  6.370494e-02  5.670267e-01 -3.803505e-01  5.885397e-02  3.884648e-01 -1.103053e+00 -1.646696e-01 -3.663318e-01 -5.418377e-01 -1.822722e-01 -6.416703e-01 -1.794789e-01  2.725402e-01  4.316636e-01 -4.461496e-01  1.223276e-01 -1.787346e-01 -1.641273e-01  2.456264e-01  2.520414e-01  1.145469e-01  2.769868e-01 -3.850230e-01  1.695173e-01 -1.555218e-01  9.924224e-02 -3.585432e-02  2.379680e-02 -8.594120e-02 -1.225409e-02 -1.238673e-01  3.098791e-01  1.293204e-01 -1.171684e-01  2.675837e-02 -1.990293e-01  6.086339e-03 -6.471126e-02 -1.227895e-01 -2.660322e-01  1.880124e-02 -1.523049e-01  2.128958e-02  1.000000e+00
-6.827460e+00  7.616588e-01 -3.047456e+00 -5.862467e-01  1.831640e+00 -4.322386e-01 -2.121170e+00  1.558624e+00 -2.522312e+00 -3.248137e-02  8.087951e-01 -2.262829e-01  5.003515e-02  2.234776e-01  2.708149e+00 -1.211216e+00  2.295903e+00 -3.571919e-01  8.355179e-01  2.106502e+00 -4.669948e-01  3.634251e-01 -1.900438e-01 -8.303054e-01 -1.061687e+00  1.334529e+00 -1.713857e-01 -2.051537e+00  7.869136e-02 -3.226591e-01 -2.681224e-01 -1.042067e+00  9.834573e-01 -5.813683e-01  4.868964e-01 -4.252514e-01  6.566717e-01  4.495511e-02 -1.216337e-01  8.546383e-01 -1.162282e+00 -1.307612e+00 -1.951458e-01  9.649435e-01  1.656237e+00  1.126974e+00 -1.662400e-01 -4.710872e-01 -9.367735e-01  6.229232e-01 -1.325880e-01  7.523036e-01 -7.080898e-01 -1.477596e-01  7.162539e-01  6.364941e-01  7.347695e-01 -1.017861e+00  3.227656e-01 -1.426658e-01  1.128992e+00  1.556571e-01  5.383228e-01 -6.655624e-01  2.317098e-01  3.492621e-01 -2.782610e-01  1.751876e-01 -4.501848e-01  2.666392e-01 -2.002492e-01 -5.473869e-01  5.734940e-02 -2.760658e-01 -2.443517e-01 -2.553691e-01 -3.203691e-01 -4.481559e-01  1.829278e-01  1.228065e-01  3.961443e-01 -2.029533e-01  2.006167e-01  3.899053e-01  4.446099e-01  3.167394e-01  1.217868e-01 -4.881105e-01  1.951195e-01 -2.644207e-01  2.945442e-02 -7.074905e-02  2.203261e-01 -2.452610e-01  1.088522e-01  2.158166e-02  1.874587e-01  1.378559e-01  4.490732e-02  1.150144e-02  1.000000e+00
-4.044831e+00  3.026337e+00  2.053104e-01 -1.029460e+00  1.024494e-01  2.465292e-02  1.192372e-01  4.746847e+00 -2.383825e-01 -1.178889e+00  4.597110e-01  5.141067e-01  2.269375e+00  1.348877e-01 -4.672512e-01  1.478517e+00  1.247378e+00  1.494218e+00  2.638423e+00 -4.716400e-01  7.166976e-01 -1.648897e+00  1.382306e+00 -1.451577e+00 -2.312438e+00 -1.025336e+00 -5.272076e-01  2.536266e+00  1.467127e+00  1.125901e+00  7.159208e-01 -1.915867e-01 -2.731285e-01  8.611157e-02  5.803349e-01 -1.789020e-01 -2.137893e-01  1.709180e-01  8.420241e-01  1.367700e+00 -5.106696e-01  6.140724e-01 -3.308797e-01 -7.730300e-01 -9.426063e-01  4.443047e-01  7.545562e-01  3.257435e-01  2.720101e-01 -1.928125e-01  3.935158e-01 -5.733704e-01  2.353452e-01  6.195681e-01 -6.022950e-01  7.892090e-01 -3.478369e-01 -2.007374e-01  5.223776e-01 -8.635643e-01  7.968722e-01  7.680770e-02 -9.002817e-01 -5.527120e-01 -5.727657e-01 -2.871404e-01  2.231186e-01 -3.422636e-01 -7.712391e-01 -3.466682e-01 -1.039569e+00 -2.954980e-01  6.159153e-01 -6.901304e-01  8.670589e-01  5.314247e-01 -3.623669e-01 -4.204183e-01 -4.665235e-02 -5.635716e-01 -6.618452e-02 -3.098436e-01  5.698156e-03  6.345265e-02 -4.103353e-03 -2.851483e-01 -3.379949e-01  3.585054e-01 -4.081586e-01 -2.104690e-01 -3.972791e-01  1.758717e-02  4.127116e-02  1.929907e-01  2.734789e-02 -7.390831e-02 -8.947387e-02  1.819497e-01 -1.160876e-01  1.467962e-02  1.000000e+00
 1.026233e-01 -3.161726e+00 -2.372026e+00 -9.162800e-01 -1.086564e+00  7.128419e-01  9.038418e-01  1.114332e+00 -1.507528e+00  6.677838e-01 -4.132547e-01  3.067153e+00  1.415398e+00 -4.494212e-01 -1.601480e+00 -2.364683e-01  2.475944e-02  3.232175e-01  1.438604e+00 -3.167977e-01 -3.489088e+00 -1.685785e+00 -1.662608e+00  1.826325e-01 -9.256825e-01 -2.965002e-01 -7.079193e-01 -1.876510e-01 -2.547289e+00 -2.058486e-01  2.369149e+00  5.228336e-01 -9.044046e-01  1.862118e+00  7.766999e-01 -8.978421e-01 -1.913174e+00  6.241842e-02 -1.212609e-02  5.265263e-01  1.409926e-01 -1.916518e-01 -5.885462e-01  1.410096e+00 -6.367664e-01 -5.366529e-02 -4.114380e-01  1.112139e+00  1.269633e-01 -9.809593e-01  8.885620e-01  6.006521e-01 -4.838657e-01 -3.232930e-02 -5.849335e-01 -1.161673e+00  6.391036e-01 -6.391772e-01 -2.617380e-01 -4.613223e-01  1.342141e-01  4.307455e-01  1.197943e-01 -5.199494e-01 -1.559589e-01  1.769000e-01 -4.836905e-02  1.155704e-01  4.494182e-01 -4.361598e-01 -9.580258e-01 -1.566167e-01  7.017826e-03  3.553489e-01 -8.194654e-02  9.256546e-02 -4.486254e-01  7.557002e-01 -3.359210e-01  4.293676e-02 -3.669897e-01 -1.288633e-01 -3.746751e-01  1.273406e-01 -1.241666e-01 -4.423208e-01  1.946301e-01 -1.808532e-01 -3.521347e-02 -1.209820e-01 -2.332316e-01 -2.400044e-02 -3.526782e-01 -2.952883e-01  1.602907e-01 -8.760627e-02 -7.020086e-02  1.039164e-01 -1.108081e-01 -2.383313e-02  1.000000e+00
 1.316006e+00  1.293492e+00  7.837340e-01  2.068602e+00  8.735125e-01  2.033897e-01  1.095183e+00  2.414116e+00  3.019308e+00 -2.154458e-01 -3.503327e-01  1.503831e+00 -2.911202e+00  7.988034e-01 -6.452851e-01 -7.603793e-01  2.605754e+00 -6.701547e-01  8.255914e-01 -8.985679e-01 -2.591199e+00 -2.048341e+00 -7.522525e-01  1.017500e+00 -1.677475e+00  1.140926e+00  5.727114e-01 -1.409241e+00 -1.783078e+00 -2.415328e-01  3.143832e-01 -7.187885e-01  9.984650e-01  2.947705e-01 -1.199333e+00  8.454946e-01 -6.391434e-01 -1.218950e+00 -8.760485e-01 -5.094446e-01  6.899712e-01 -7.731367e-01 -2.802273e-01  1.313266e+00  2.693367e-01  1.676233e+00  9.801848e-02  5.623040e-02 -4.276006e-02  6.269191e-01  3.679994e-01 -4.238202e-01 -3.520118e-03 -5.255886e-01 -5.041660e-01 -1.335772e-01 -2.560640e-01  8.664551e-01  1.739878e-01 -4.467170e-01  8.410303e-02  1.991615e-01 -2.261589e-01  6.397034e-01 -1.975451e-01 -6.723479e-01  5.574016e-02  3.758922e-01  8.861538e-01 -1.890991e-01 -7.272321e-01 -4.878095e-01  5.993220e-02 -1.790686e-01 -3.376778e-01 -1.251670e-01  7.166757e-01  3.646179e-02  3.618585e-01  8.551047e-02  8.910208e-01  4.934301e-02  3.982909e-01 -6.025217e-01  2.738365e-01  3.428872e-01 -3.589949e-02  2.759817e-01 -3.607557e-01  6.482064e-02 -3.971989e-01  3.031936e-01  7.555279e-02  1.769419e-01 -1.733556e-01 -7.680160e-02 -6.826781e-02 -6.517910e-02  6.654043e-02  6.324746e-03  1.000000e+00
-3.099756e+00  2.986354e+00  1.574692e+00 -1.919929e+00  1.302066e+00 -3.073757e-01  7.330600e-01 -1.521157e+00  9.938283e-01  2.200522e-01 -6.188200e-02 -5.797777e-02 -2.669460e+00 -2.596911e+00 -3.699798e-01  1.530057e+00  5.285552e-01  3.667611e-01 -1.158884e+00 -7.217431e-01  1.043600e+00 -9.837252e-01  1.008624e+00  1.399462e+00  1.954373e+00 -2.070817e+00 -6.558236e-01  9.725249e-01  1.466649e-01 -5.980621e-01 -1.231103e-01 -1.112531e+00 -1.467705e+00  2.350544e+00 -6.268996e-01 -8.717233e-01  1.069810e+00  5.398857e-01 -7.906354e-01 -8.359149e-01  7.563319e-01 -2.232439e+00 -1.240405e+00  8.500234e-02 -1.654477e+00 -6.882778e-01  6.342273e-01 -1.468180e+00 -7.793851e-01  6.491174e-01 -5.875408e-01  1.782393e+00  2.346625e-01 -3.108910e-01 -5.010190e-01  5.724116e-01 -7.515632e-02  5.245132e-03  7.107650e-01  4.343356e-04  5.838670e-01 -2.735767e-01 -7.862531e-01 -4.560221e-01  6.665862e-01 -6.890659e-01  2.871560e-01  9.947433e-01 -2.287976e-01 -1.403864e+00 -5.449971e-01 -5.442275e-01 -3.068776e-02 -5.229440e-01 -2.984885e-02 -5.872058e-02  6.374367e-02 -2.986609e-01 -5.886629e-01 -4.856519e-01 -1.576027e-01  2.961157e-01  5.186777e-02  1.031642e-01  6.198921e-02 -1.496017e-01 -3.031081e-01  4.575104e-02 -4.445491e-01 -1.779122e-01 -4.552441e-03 -2.517404e-01  2.009514e-01  3.232728e-01  8.414892e-02  1.465816e-01 -2.755842e-01 -1.290552e-01  7.693127e-02  2.208075e-02  1.000000e+00
